ID,Category,Language,Genre,Genre2,Pubdate,Author_Last,Author_First,Author_First_Reviewed,Author_Last_Reviewed,Work_Title,Translation,PubHouse,Prize,WinnerShortlist,Author_Gender,Author_Nationality,token_count,total_characters,protagonist_concentration,avg_sentence_length,avg_word_length,tuldava_score,event_count,speed_avg,circuitousness,speed_min,volume,goodreads_avg,total_ratings,goodreads_URL,Probability1P
"2012_Colfer,Eoin_TheLastGuardian_MG.txt",FIC,English,MID,,2012,Colfer,Eoin,Eoin,Colfer,TheLastGuardian,,,,,M,,86041,36,0.22971549,14.44610477,4.413427217,3.676458165,4370,-2.3478,0.15403,-2.5018,-2.9174,4.16,54730,https://www.goodreads.com/search?q=Eoin+Colfer+The+Last+Guardian,0
"2012_Colt,GeorgeHowe_OnHisBrothers_NF.txt",NON,English,MIX,,2012,Colt,GeorgeHowe,GeorgeHowe,Colt,OnHisBrothers,,,,,M,,204500,155,0.1378717552,26.47591921,4.501458062,4.703539678,4561,-2.2487,0.17073,-2.4194,-2.9906,4.22,1042,https://www.goodreads.com/search?q=+On+His+Brothers,1
"2012_Connelly,Michael_TheBlackBox_BS.txt",FIC,English,BS,,2012,Michael,Connelly,Connelly,Michael,TheBlackBox,,,,,M,US,134739,70,0.4265047791,13.68325378,4.132090712,3.36956091,6629,-2.2032,0.23274,-2.4359,-2.9701,4.14,53851,https://www.goodreads.com/search?q=Connelly+Michael+The+Black+Box,0
"2012_Crais,Robert_Taken_MY.txt",FIC,English,MY,,2012,Crais,Robert,Robert,Crais,Taken,,,,,M,US,95807,60,0.1953911068,12.24527096,4.12830492,3.156304571,5713,-2.074,0.25333,-2.3273,-2.807,4.21,18235,https://www.goodreads.com/search?q=Robert+Crais+Taken,1
"2012_Cramer,Scott_NightofthePurpleMoon_SF.txt",FIC,English,SF,YA,2012,Cramer,Scott,Scott,Cramer,NightofthePurpleMoon,,,,,M,US,77038,42,0.2892459827,11.92354125,4.270739113,3.198505034,5791,-2.2998,0.15029,-2.4501,-2.8714,3.73,1983,https://www.goodreads.com/search?q=+Nightofthe+Purple+Moon,0
"2012_Crouch,Blake_Pines_SF.txt",FIC,English,SF,,2012,Crouch,Blake,Blake,Crouch,Pines,,,,,M,US,93423,26,0.5538656527,14.10584327,4.241186737,3.418554828,6396,-2.1593,0.27944,-2.4388,-2.8982,3.93,103239,https://www.goodreads.com/search?q=Blake+Crouch+Pines,0
"2012_Crumpton,HenryA_ArtofIntelligence_ME.txt",NON,English,MEM,,2012,Crumpton,HenryA,HenryA,Crumpton,ArtofIntelligence,,,,,M,,120110,71,0.0750521195,15.34559857,4.796192913,4.200423668,3095,-2.2256,0.12273,-2.3484,-2.864,4.4,5,https://www.goodreads.com/search?q=+Artof+Intelligence,1
2012_CvetkovichAnn_Depression.txt,NON,English,MIX,,2012,Cvetkovich,Ann,Ann,Cvetkovich,Depression,,,,,F,,88319,36,0.1137184116,39.01015901,4.911604361,6.121299937,538,-2.2696,0.11124,-2.3809,-2.8106,3.94,422,https://www.goodreads.com/search?q=Ann+Cvetkovich+Depression,1
"2012_Day,Sylvia_BaredtoYou_BS.txt",FIC,English,BS,,2012,Sylvia,Day,Day,Sylvia,BaredtoYou,,,,,F,US,127050,32,0.3750668807,12.75218308,4.022124827,3.137309873,9454,-2.3059,0.334,-2.6399,-3.14,4.16,491506,https://www.goodreads.com/search?q=+Baredto+You,1
"2012_Day,Sylvia_ReflectedinYou_BS.txt",FIC,English,BS,,2012,Sylvia,Day,Day,Sylvia,ReflectedinYou,,,,,F,US,119715,35,0.3628129995,12.54479723,3.980846795,3.065165681,8553,-2.3063,0.30238,-2.6087,-3.116,4.31,330448,https://www.goodreads.com/search?q=+Reflectedin+You,1
"2012_DeLillo,Don_TheAngelEsmeralda_PW.txt",FIC,English,PW,,2012,DeLillo,Don,Don,DeLillo,TheAngelEsmeralda,,Scribner,PEN/FaulknerAwardforFiction,Shortlist,M,US,67870,25,0.150462963,14.2854136,4.283473529,3.531824703,3084,-2.2714,0.12854,-2.3999,-2.8087,3.72,3671,https://www.goodreads.com/search?q=Don+DeLillo+The+Angel+Esmeralda,0.3
"2012_DeMille,Nelson_ThePanther_BS.txt",FIC,English,BS,,2012,Nelson,DeMille,DeMille,Nelson,ThePanther,,,,,M,US,238052,82,0.1416678425,16.88551568,4.154591926,3.670911105,10836,-2.304,0.18817,-2.4922,-3.1264,3.98,20152,https://www.goodreads.com/search?q=DeMille+Nelson+The+Panther,1
"2012_Desai,Anita_TheArtistofDisappearance_PW.txt",FIC,English,PW,,2012,Desai,Anita,Anita,Desai,TheArtistofDisappearance,,HoughtonMifflinandCo.,PEN/FaulknerAwardforFiction,Shortlist,F,India,19701,11,0.2733118971,23.50954654,4.272590361,4.399934417,1051,-2.3539,0.098712,-2.4526,-2.8246,3.38,1462,https://www.goodreads.com/search?q=+The+Artistof+Disappearance,0
"2012_Diamond,Jared_TheWorldUntilYesterday_HIST.txt",NON,English,HIST,,2012,Diamond,Jared,Jared,Diamond,TheWorldUntilYesterday,,,,,M,US,204840,61,0.0768398268,30.8261851,4.876975244,5.584481088,1677,-2.0477,0.10908,-2.1568,-2.7382,3.76,9787,https://www.goodreads.com/search?q=Jared+Diamond+The+World+Until+Yesterday,1
"2012_Diaz,Junot_ThisisHow_PW.txt",FIC,English,PW,,2012,Diaz,Junot,Junot,Diaz,ThisisHow,,RiverheadBooks,TheNationalBookAwards,Shortlist,M,US,56058,25,0.1555555556,13.94477612,3.94472763,3.254389241,2307,-2.4648,0.084489,-2.5493,-2.9306,5,1,https://www.goodreads.com/search?q=+Thisis+How,1
"2012_Dobozy,Tamas_Siege13_PW.txt",FIC,English,PW,,2012,Dobozy,Tamas,Tamas,Dobozy,Siege13,,ThomasAllen,GovernorGeneralLiteraryAwardforfiction,Shortlist,M,Canada,118816,70,0.0670901151,25.74561213,4.239203943,4.375056303,5071,-2.3576,0.17517,-2.5327,-3.025,4.55,1731,https://www.goodreads.com/search?q=+Siege13,1
"2012_Egan,Timothy_ShortNightsoftheShadowCatcher_NF.txt",NON,English,MIX,,2012,Egan,Timothy,Timothy,Egan,ShortNightsoftheShadowCatcher,,,,,M,,134751,96,0.1605132234,21.82202429,4.556929578,4.480446177,3262,-2.4043,0.14003,-2.5443,-3.0252,4.02,8975,https://www.goodreads.com/search?q=+Short+Nightsofthe+Shadow+Catcher,0
"2012_Eggers,Dave_AHologramfortheKing_PW.txt",FIC,English,PW,,2012,Eggers,Dave,Dave,Eggers,AHologramfortheKing,,McSweeney's,TheNationalBookAwards,Shortlist,M,US,87739,31,0.4936461388,12.02068777,4.166840659,3.199909472,4764,-2.2486,0.23421,-2.4828,-2.9161,3.29,27745,https://www.goodreads.com/search?q=+A+Hologramforthe+King,0.01
"2012_Elliot,Kendra_Chilled_ROM.txt",FIC,English,ROM,,2012,Elliot,Kendra,Kendra,Elliot,Chilled,,,,,F,US,114872,28,0.2762820513,11.12992927,4.131826119,3.008199169,8043,-2.2507,0.22289,-2.4736,-2.9884,4.17,17568,https://www.goodreads.com/search?q=Kendra+Elliot+Chilled,0
"2012_Elliot,Kendra_Hidden_MY.txt",FIC,English,MY,ROM,2012,Elliot,Kendra,Kendra,Elliot,Hidden,,,,,F,US,120876,47,0.1968970381,11.40770102,4.199781425,3.144059807,8849,-2.2631,0.20894,-2.472,-2.9687,4.09,26442,https://www.goodreads.com/search?q=Kendra+Elliot+Hidden,0
"2012_Erdrich,Louise_RoundHouse_PW.txt",FIC,English,PW,,2012,Erdrich,Louise,Louise,Erdrich,RoundHouse,,Harper,TheNationalBookAwards,Winner,F,US,129990,58,0.1555727554,12.74786702,4.04109187,3.210322415,8553,-2.1969,0.24077,-2.4376,-2.9777,3.96,106004,https://www.goodreads.com/search?q=Louise+Erdrich+Round+House,1
"2012_Evanovich,Janet_NotoriousNineteen_BS.txt",FIC,English,BS,,2012,Janet,Evanovich,Evanovich,Janet,NotoriousNineteen,,,,,F,US,90745,46,0.2015535568,11.87917267,3.928834339,2.952101373,4922,-2.3152,0.17237,-2.4876,-2.9395,3.95,67216,https://www.goodreads.com/search?q=Evanovich+Janet+Notorious+Nineteen,1
"2012_Evanovich,Janet_WickedBusiness_BS.txt",FIC,English,BS,,2012,Janet,Evanovich,Evanovich,Janet,WickedBusiness,,,,,F,US,81528,31,0.3057298202,11.83280116,3.976154143,2.935812862,4764,-2.2567,0.17655,-2.4332,-2.8725,3.81,35164,https://www.goodreads.com/search?q=Evanovich+Janet+Wicked+Business,1
"2012_Fagan,Jenni_ThePanopticon_SF.txt",FIC,English,SF,YA,2012,Fagan,Jenni,Jenni,Fagan,ThePanopticon,,,,,F,UK,102790,35,0.1916883117,11.69131028,3.90723771,2.843114212,4476,-2.3014,0.19461,-2.496,-2.9494,3.68,5227,https://www.goodreads.com/search?q=Jenni+Fagan+The+Panopticon,1
"2012_Ferguson,Will_419_PW.txt",FIC,English,PW,,2012,Ferguson,Will,Will,Ferguson,419,,Viking,ScotiabankGillerPrize,Winner,M,Canada,139190,41,0.2345737164,13.57553887,4.324325757,3.447628367,6435,-2.1934,0.17774,-2.3712,-2.8839,3.62,11875,https://www.goodreads.com/search?q=Will+Ferguson+419,0
"2012_Fforde,Jasper_TheWomanWhoDiedaLot_MY.txt",FIC,English,MY,,2012,Fforde,Jasper,Jasper,Fforde,TheWomanWhoDiedaLot,,,,,M,UK,129656,61,0.1571232249,16.01877934,4.251977046,3.660749009,5593,-2.3249,0.21288,-2.5378,-3.0194,4.07,13587,https://www.goodreads.com/search?q=+The+Woman+Who+Dieda+Lot,1
"2012_Flynn,Gillian_GoneGirl_BS.txt",FIC,English,BS,,2012,Gillian,Flynn,Flynn,Gillian,GoneGirl,,,,,F,US,196291,62,0.127563249,15.1494173,4.016159512,3.352498841,8209,-2.2534,0.25791,-2.5113,-3.1021,4.11,2673126,https://www.goodreads.com/search?q=Flynn+Gillian+Gone+Girl,1
"2012_Flynn,Vince_KillShot_BS.txt",FIC,English,BS,,2012,Vince,Flynn,Flynn,Vince,KillShot,,,,,M,US,134552,49,0.2016225245,15.30913642,4.167012944,3.576324817,6526,-2.2533,0.25561,-2.5089,-3.0346,4.31,48296,https://www.goodreads.com/search?q=Flynn+Vince+Kill+Shot,0
"2012_Flynn,Vince_TheLastMan_BS.txt",FIC,English,BS,,2012,Vince,Flynn,Flynn,Vince,TheLastMan,,,,,M,US,149226,68,0.2123260437,15.02325581,4.181090327,3.558448252,6434,-2.2611,0.25567,-2.5167,-3.0781,4.36,34948,https://www.goodreads.com/search?q=Flynn+Vince+The+Last+Man,0
"2012_Follett,Ken_WinteroftheWorld_BS.txt",FIC,English,BS,,2012,Ken,Follett,Follett,Ken,WinteroftheWorld,,,,,M,UK,388188,252,0.089801444,13.35677666,4.29390618,3.448593291,21778,-2.2144,0.24538,-2.4598,-3.3251,4.35,144063,https://www.goodreads.com/search?q=+Winterofthe+World,0
"2012_Fountain,Ben_BillyLynnsLongHalftimeWalk_ PW.txt",FIC,English,PW,,2012,Fountain,Ben,Ben,Fountain,BillyLynnsLongHalftimeWalk,,Ecco,TheNationalBookAwards,Shortlist,M,US,123387,50,0.3418416801,16.09535612,4.19860924,3.546025757,4685,-2.2201,0.29246,-2.5126,-2.9897,3.79,29598,https://www.goodreads.com/search?q=Ben+Fountain+Billy+Lynns+Long+Halftime+Walk,0
"2012_Frankel,Laurie_GoodbyeforNow_SF.txt",FIC,English,SF,,2012,Frankel,Laurie,Laurie,Frankel,GoodbyeforNow,,,,,F,US,120340,48,0.3449404762,13.35775336,4.08902439,3.222090937,4024,-2.2276,0.21845,-2.446,-2.9317,3.59,4912,https://www.goodreads.com/search?q=+Goodbyefor+Now,0
"2012_Frazier,LA_BackontheMarket_MY.txt",FIC,English,MY,,2012,Frazier,LA,LA,Frazier,BackontheMarket,,,,,o,US,80165,30,0.1495564005,13.9441642,3.895593312,3.179457229,3758,-2.4278,0.15973,-2.5875,-2.9925,4.23,138,https://www.goodreads.com/search?q=+Backonthe+Market,1
"2012_French,Nicci_BlueMonday_MY.txt",FIC,English,MY,,2012,French,Nicci,Nicci,French,BlueMonday,,,,,o,UK,131424,40,0.3285821455,12.34955835,4.013834365,3.037762257,6739,-2.2121,0.30609,-2.5182,-3.0391,3.81,21792,https://www.goodreads.com/search?q=Nicci+French+Blue+Monday,0
"2012_George,Elizabeth_TheEdgeofNowhere_MY.txt",FIC,English,MY,YA,2012,George,Elizabeth,Elizabeth,George,TheEdgeofNowhere,,,,,F,US,139819,44,0.2605430387,13.75900413,4.040245713,3.22833719,8401,-2.3311,0.21126,-2.5424,-3.0828,3.41,4606,https://www.goodreads.com/search?q=+The+Edgeof+Nowhere,0
"2012_Gertner,Jon_TheIdeaFactory_HIST.txt",NON,English,HIST,,2012,Gertner,Jon,Jon,Gertner,TheIdeaFactory,,,,,M,US,148521,89,0.1362630414,25.54101462,4.807245761,5.084610512,1908,-2.2489,0.16341,-2.4123,-2.9247,4.18,6502,https://www.goodreads.com/search?q=Jon+Gertner+The+Idea+Factory,0
"2012_Gibbs,Nancy_ThePresidentsClub_HIST.txt",NON,English,HIST,,2012,Gibbs,Nancy,Nancy,Gibbs,ThePresidentsClub,,,,,F,US,227913,190,0.1735070798,23.99336772,4.562745128,4.727246419,6644,-2.4296,0.096329,-2.526,-3.1453,4.15,9947,https://www.goodreads.com/search?q=Nancy+Gibbs+The+Presidents+Club,0
"2012_Giffin,Emily_WhereWeBelong_BS.txt",FIC,English,BS,,2012,Emily,Giffin,Giffin,Emily,WhereWeBelong,,,,,F,US,138639,37,0.2206855081,14.42803622,3.975877371,3.214707028,8559,-2.3513,0.23939,-2.5907,-3.0869,3.89,91685,https://www.goodreads.com/search?q=Giffin+Emily+Where+We+Belong,1
"2012_Gould,Steven_Impulse_SF.txt",FIC,English,SF,,2012,Gould,Steven,Steven,Gould,Impulse,,,,,M,US,136636,53,0.1408839779,12.0437197,4.060579186,3.033962188,9107,-2.1874,0.25748,-2.4449,-2.9507,4.08,4122,https://www.goodreads.com/search?q=Steven+Gould+Impulse,1
"2012_Green,John_TheFaultinOurStars_YA.txt",FIC,English,YA,,2012,Green,John,John,Green,TheFaultInOurStars,,,,,M,,84340,31,0.3450219161,14.86953456,4.064813862,3.344533008,4758,-2.3141,0.20152,-2.5156,-2.9467,4.16,4322160,https://www.goodreads.com/search?q=John+Green+The+Fault+In+Our+Stars,1
"2012_Grisham,John_CalicoJoe_BS.txt",FIC,English,BS,,2012,John,Grisham,Grisham,John,CalicoJoe,,,,,M,US,63705,38,0.3288477712,16.3976834,4.116835927,3.61406204,2553,-2.159,0.32285,-2.4819,-2.9048,3.85,42684,https://www.goodreads.com/search?q=Grisham+John+Calico+Joe,1
"2012_Grisham,John_TheConfession_BS.txt",FIC,English,BS,,2012,John,Grisham,Grisham,John,TheConfession,,,,,M,US,170355,83,0.1294341216,14.59893736,4.286116849,3.576872397,8374,-2.2136,0.2802,-2.4938,-3.0615,3.87,65643,https://www.goodreads.com/search?q=Grisham+John+The+Confession,0
"2012_Grisham,John_TheRacketeer_BS.txt",FIC,English,BS,,2012,John,Grisham,Grisham,John,TheRacketeer,,,,,M,US,126068,61,0.1272889683,15.58704253,4.155391031,3.584010736,4925,-2.2399,0.2335,-2.4734,-2.9593,3.85,96326,https://www.goodreads.com/search?q=Grisham+John+The+Racketeer,1
"2012_Hale,Shannon_PalaceofStone_MG.txt",FIC,English,MID,,2012,Hale,Shannon,Shannon,Hale,PalaceOfStone,,,,,F,,80659,31,0.4043385491,13.07489058,4.174464291,3.2926167,4680,-2.296,0.24249,-2.5385,-2.9599,4,23180,https://www.goodreads.com/search?q=Shannon+Hale+Palace+Of+Stone,0
"2012_Hale,Sheila_Titan_NF.txt",NON,English,MIX,,2012,Hale,Sheila,Sheila,Hale,Titan,,,,,F,,299353,277,0.2573529412,38.36383442,4.689975742,5.76088362,5651,-2.2558,0.23215,-2.4879,-3.2673,4.36,845579,https://www.goodreads.com/search?q=+Titan,0
"2012_Harbach,Chad_TheArtofFielding_CT.txt",FIC,English,NYT,,2012,Harbach,Chad,Chad,Harbach,TheArtofFielding,,,,,M,US,190782,71,0.2043269231,14.93518084,4.308920589,3.535250628,9239,-2.2921,0.21691,-2.509,-3.0769,3.98,111118,https://www.goodreads.com/search?q=+The+Artof+Fielding,0
"2012_Harden,Nathan_SexandGodatYale_NF.txt",NON,English,MIX,,2012,Harden,Nathan,Nathan,Harden,SexandGodatYale,,,,,M,,112658,42,0.2238033635,19.78191396,4.530512213,4.454370121,1993,-2.1821,0.12433,-2.3064,-2.7923,3.24,97,https://www.goodreads.com/search?q=+Sexand+Godat+Yale,1
"2012_Harkaway,Nick_Angelmaker_SF.txt",FIC,English,SF,,2012,Harkaway,Nick,Nick,Harkaway,Angelmaker,,,,,M,UK,231530,85,0.2222222222,14.62695053,4.220945564,3.532167699,8446,-2.2386,0.24788,-2.4865,-3.1297,3.93,9771,https://www.goodreads.com/search?q=Nick+Harkaway+Angelmaker,0
"2012_Harris,Charlaine_Deadlocked_BS.txt",FIC,English,BS,,2012,Charlaine,Harris,Harris,Charlaine,Deadlocked,,,,,F,US,123003,83,0.1202804746,14.16758811,3.993001609,3.257530222,6935,-2.4391,0.17057,-2.6097,-3.0853,3.71,97726,https://www.goodreads.com/search?q=Harris+Charlaine+Deadlocked,1
"2012_Healy,Christopher_TheHero'sGuide toSavingYourKingdom_MG.txt",FIC,English,MID,,2012,Healy,Christopher,Christopher,Healy,TheHerosGuideToSavingYourKingdom,,,,,M,,105601,46,0.1574029708,13.04521309,4.204373181,3.21824415,6587,-2.1705,0.26044,-2.4309,-2.9096,4.06,11399,https://www.goodreads.com/search?q=Christopher+Healy+The+Heros+Guide+To+Saving+Your+Kingdom,0
"2012_Heller,Peter_TheDogStars_SF.txt",FIC,English,SF,,2012,Heller,Peter,Peter,Heller,TheDogStars,,,,,M,US,97650,19,0.3456221198,11.32830626,4.042027267,3.026206395,4854,-2.2854,0.17316,-2.4586,-2.9435,3.94,57849,https://www.goodreads.com/search?q=Peter+Heller+The+Dog+Stars,1
"2012_Hiaasen,Carl_Chomp_MG.txt",FIC,English,MID,,2012,Hiaasen,Carl,Carl,Hiaasen,Chomp,,,,,M,,79938,32,0.2263141328,13.25232095,4.280144393,3.374317717,4717,-2.388,0.15651,-2.5445,-2.9515,3.97,20354,https://www.goodreads.com/search?q=Carl+Hiaasen+Chomp,0
"2012_Hirshman,Linda_Victory_NF.txt",NON,English,MIX,,2012,Hirshman,Linda,Linda,Hirshman,Victory,,,,,F,,133993,143,0.0506391347,24.2214389,4.827438774,5.033316369,2332,-2.2878,0.12192,-2.4098,-2.895,3.86,330,https://www.goodreads.com/search?q=Linda+Hirshman+Victory,0
"2012_Hitchcock,James_HistoryoftheCatholicChurch_HIST.txt",NON,English,HIST,,2012,Hitchcock,James,James,Hitchcock,HistoryoftheCatholicChurch,,,,,M,US,255945,250,0.1101190476,32.94439439,5.070594839,5.922564618,1551,-2.2279,0.15316,-2.381,-3.0546,4.11,337,https://www.goodreads.com/search?q=+Historyofthe+Catholic+Church,0
"2012_Hitt,Jack_BunchofAmateursASearchfortheAmeric_NF.txt",NON,English,MIX,,2012,Hitt,Jack,Jack,Hitt,BunchofAmateurs,,,,,M,,104273,66,0.1233552632,22.61887202,4.616469286,4.72420093,1485,-2.254,0.10133,-2.3553,-2.7823,3.39,369,https://www.goodreads.com/search?q=+Bunchof+Amateurs,0.01
"2012_Hobbs,Roger_Ghostman_MY.txt",FIC,English,MY,,2012,Hobbs,Roger,Roger,Hobbs,Ghostman,,,,,M,US,116535,23,0.1804222649,13.76993974,4.008498753,3.302676243,5546,-2.1078,0.33571,-2.4435,-2.9581,3.77,7522,https://www.goodreads.com/search?q=Roger+Hobbs+Ghostman,1
"2012_Hochschild,ArlieRussel_OutsourcedSelf_NF.txt",NON,English,MIX,,2012,Hochschild,ArlieRussel,ArlieRussel,Hochschild,OutsourcedSelf,,,,,F,,85649,67,0.0481848185,20.09125029,4.391024223,4.2201973,1980,-2.1349,0.18661,-2.3215,-2.7582,3.67,294,https://www.goodreads.com/search?q=+Outsourced+Self,1
"2012_Holland,James_DamBusters_HIST.txt",NON,English,HIST,,2012,Holland,James,James,Holland,DamBusters,,,,,M,UK,166161,123,0.1553370787,24.43903515,4.503166379,4.575636047,5332,-2.2973,0.19401,-2.4913,-3.0634,4.27,992,https://www.goodreads.com/search?q=James+Holland+Dam+Busters,0
"2012_Hoover,Colleen_Hopeless_BS.txt",FIC,English,BS,,2012,Colleen,Hoover,Hoover,Colleen,Hopeless,,,,,F,US,141152,19,0.3387596899,14.41797753,3.778312916,3.127256363,9438,-2.3769,0.18336,-2.5602,-3.1211,4.28,338438,https://www.goodreads.com/search?q=Hoover+Colleen+Hopeless,1
"2012_Hough,Robert_DrBrinkley_PW.txt",FIC,English,PW,,2012,Hough,Robert,Robert,Hough,DrBrinkleysTower,,HouseofAnansiPress,GovernorGeneralLiteraryAwardforfiction,Shortlist,M,Canada,135802,57,0.2036124795,17.87338773,4.445749566,4.095015453,8010,-2.2688,0.20124,-2.4701,-2.9934,3.73,218,https://www.goodreads.com/search?q=Robert+Hough+Dr+Brinkleys+Tower,1
"2012_Howey,Hugh_Wool_SF.txt",FIC,English,SF,,2012,Howey,Hugh,Hugh,Howey,Wool,,,,,M,US,193807,35,0.2008733624,14.68679903,4.231695483,3.531931729,13718,-2.1979,0.31493,-2.5129,-3.1296,4.21,173916,https://www.goodreads.com/search?q=Hugh+Howey+Wool,0
"2012_Hunt,Laird_KindOne_PW.txt",FIC,English,PW,,2012,Hunt,Laird,Laird,Hunt,KindOne,,CoffeeHousePress,PEN/FaulknerAwardforFiction,Shortlist,M,US,48225,15,0.2277936963,18.3365019,3.831038828,3.523181138,3027,-2.3972,0.12913,-2.5263,-2.9213,3.62,438,https://www.goodreads.com/search?q=Laird+Hunt+Kind+One,1
"2012_Hurley,Kameron_Rapture_SF.txt",FIC,English,SF,,2012,Hurley,Kameron,Kameron,Hurley,Rapture,,,,,F,US,162963,64,0.286637061,11.75185693,4.116446849,3.094307505,8939,-2.228,0.31643,-2.5444,-3.1109,4.05,1322,https://www.goodreads.com/search?q=Kameron+Hurley+Rapture,0
"2012_Israel,Elisha_IntoEgyptAgainwithShips_HIST.txt",NON,English,HIST,,2012,Israel,Elisha,Elisha,Israel,IntoEgyptAgainwithShips,,,,,M,,36544,30,0.2358381503,26.57745455,4.513274336,4.635454217,338,-2.1246,0.084669,-2.2092,-2.563,4.55,125,https://www.goodreads.com/search?q=+Into+Egypt+Againwith+Ships,0
"2012_Jacobs,Mara_WorthTheDrive_ROM.txt",FIC,English,ROM,,2012,Jacobs,Mara,Mara,Jacobs,WorthTheDrive,,,,,F,US,117447,33,0.268790443,13.61704348,4.081439356,3.312609561,6522,-2.298,0.22008,-2.5181,-3.0245,3.9,2243,https://www.goodreads.com/search?q=Mara+Jacobs+Worth+The+Drive,0
"2012_James,EL_FiftyShades_Darker_BS.txt",FIC,English,BS,,2012,EL,James,James,EL,FiftyShadesDarker,,,,,F,UK,207974,55,0.3865775136,11.39146629,3.992987008,2.824583579,15289,-2.2263,0.3254,-2.5517,-3.1567,3.83,822304,https://www.goodreads.com/search?q=James+EL+Fifty+Shades+Darker,1
"2012_James,EL_FiftyShadesFreed_BS.txt",FIC,English,BS,,2012,EL,James,James,EL,FiftyShadesFreed,,,,,F,UK,633057,125,0.1908058932,11.23876225,3.994367793,2.813109881,45797,-2.2329,0.33555,-2.5685,-3.6703,3.84,783801,https://www.goodreads.com/search?q=+Fifty+Shades+Freed,1
"2012_James,GeorgeGM_StolenLegacy_HIST.txt",NON,English,HIST,,2012,James,GeorgeGM,GeorgeGM,James,StolenLegacy,,,,,M,Guyana,65876,60,0.175074184,26.08950495,4.713547164,4.931409854,461,-2.1221,0.16771,-2.2898,-2.7318,4.44,1365,https://www.goodreads.com/search?q=+Stolen+Legacy,0
"2012_Johnson,TGeronimo_HoldItTillItHurts_PW.txt",FIC,English,PW,,2012,Johnson,TGeronimo,T Geronimo,Johnson,HoldItTillItHurts,,CoffeeHousePress,PEN/FaulknerAwardforFiction,Shortlist,M,US,166832,60,0.2389950166,15.75075529,4.292123064,3.636215888,8479,-2.2336,0.23216,-2.4658,-3.0279,3.65,235,https://www.goodreads.com/search?q=+Hold+It+Till+It+Hurts,0
"2012_Jones,Dan_ThePlantagenets_HIST.txt",NON,English,HIST,,2012,Jones,Dan,Dan,Jones,ThePlantagenets,,,,,M,UK,228188,196,0.0661570126,25.1724214,4.699784166,4.87323093,6139,-2.3158,0.15268,-2.4685,-3.123,4.2,15726,https://www.goodreads.com/search?q=Dan+Jones+The+Plantagenets,0
"2012_Jones,PaulAntony_ExtinctionPoint_SF.txt",FIC,English,SF,,2012,Jones,PaulAntony,PaulAntony,Jones,ExtinctionPoint,,,,,M,UK,95681,8,0.8241469816,21.81012081,4.316917188,4.320872429,5986,-2.2906,0.15632,-2.4469,-2.9306,3.62,7911,https://www.goodreads.com/search?q=+Extinction+Point,0
"2012_Kaplan,RoberD_TheRevengeofGeography_HIST.txt",NON,English,HIST,,2012,Kaplan,RoberD,RoberD,Kaplan,TheRevengeofGeography,,,,,M,US,133863,62,0.1754385965,34.82388137,4.958443306,5.870925917,316,-2.2475,0.1173,-2.3648,-2.882,3.76,4805,https://www.goodreads.com/search?q=+The+Revengeof+Geography,0
"2012_Keizer,Garret_Privacy_NF.txt",NON,English,MIX,,2012,Keizer,Garret,Garret,Keizer,Privacy,,,,,M,,52802,18,0.1097560976,27.68851599,4.652795084,5.201694116,341,-2.3501,0.061203,-2.4113,-2.7879,3.53,124,https://www.goodreads.com/search?q=Garret+Keizer+Privacy,0
"2012_Kellerman,Jonathan_Victims_MY.txt",FIC,English,MY,,2012,Kellerman,Jonathan,Jonathan,Kellerman,Victims,,,,,M,US,113702,78,0.1889546351,12.71265653,4.235935539,3.252719986,4997,-2.218,0.23265,-2.4506,-2.9253,3.98,16100,https://www.goodreads.com/search?q=Jonathan+Kellerman+Victims,1
"2012_Kelly,Leslie_BringingDownSam_ROM.txt",FIC,English,ROM,,2012,Kelly,Leslie,Leslie,Kelly,BringingDownSam,,,,,F,US,83530,14,0.417443774,15.98966309,4.142401214,3.589766687,5358,-2.2876,0.25519,-2.5428,-2.9954,3.56,738,https://www.goodreads.com/search?q=Leslie+Kelly+Bringing+Down+Sam,0
"2012_King,Thomas_TheInconvenientIndian_HIST.txt",NON,English,HIST,,2012,King,Thomas,Thomas,King,TheInconvenientIndian,,,,,M,US/Canada,90118,63,0.076754386,22.5746493,4.646617696,4.652929966,946,-2.1876,0.09982,-2.2874,-2.7231,4.23,13450,https://www.goodreads.com/search?q=Thomas+King+The+Inconvenient+Indian,0.03
"2012_Kingsolver,Barbara_FlightBehavior_BS.txt",FIC,English,BS,,2012,Barbara,Kingsolver,Kingsolver,Barbara,FlightBehavior,,,,,F,US,182371,59,0.2362811791,14.62360677,4.309548201,3.597776426,7856,-2.356,0.20525,-2.5612,-3.1204,3.79,87929,https://www.goodreads.com/search?q=Kingsolver+Barbara+Flight+Behavior,0
